fastai version : 2.7.12
PyTorch version: 1.12.1
Number of GPUs : 1
Device         : cuda

Dataset sizes: "train, val"--> [346, 88] 


- - - - -
Training for 1000 epochs:
- - - - -

epoch     train_loss  valid_loss  error_rate  time    
552       0.025505    2.198537    0.386364    00:05                                         
553       0.025925    2.056553    0.363636    00:05                                         
554       0.025852    2.050910    0.352273    00:05                                         
555       0.026002    2.054751    0.375000    00:05                                         
556       0.027323    2.046483    0.352273    00:05                                         
557       0.028072    2.126194    0.375000    00:05                                         
558       0.028347    2.233036    0.363636    00:05                                         
559       0.027946    2.194453    0.375000    00:05                                         
560       0.026192    2.128116    0.363636    00:05                                         
561       0.025119    2.239921    0.431818    00:05                                         
562       0.027101    2.354411    0.386364    00:05                                         
563       0.027323    2.409792    0.420455    00:05                                         
564       0.027182    2.362823    0.409091    00:05                                         
565       0.029634    2.343925    0.409091    00:05                                         
566       0.031850    2.239263    0.409091    00:05                                         
567       0.037977    2.100906    0.386364    00:05                                         
568       0.038433    2.073950    0.386364    00:05                                         
569       0.035622    2.003740    0.386364    00:05                                         
570       0.037037    2.134857    0.352273    00:05                                         
571       0.040523    2.039265    0.340909    00:05                                         
572       0.040278    1.945842    0.318182    00:05                                         
573       0.037855    1.860524    0.352273    00:05                                         
574       0.036327    1.847559    0.375000    00:05                                         
575       0.035806    1.775861    0.375000    00:05                                         
576       0.033561    1.977270    0.363636    00:05                                         
577       0.034951    1.900671    0.352273    00:05                                         
578       0.036745    1.988544    0.386364    00:05                                         
579       0.041571    2.175942    0.386364    00:05                                         
580       0.038541    2.284952    0.397727    00:05                                         
581       0.038119    2.340295    0.420455    00:05                                         
582       0.038910    2.157310    0.420455    00:05                                         
583       0.036837    2.130241    0.397727    00:05                                         
584       0.037878    2.022786    0.397727    00:05                                         
585       0.035713    1.925053    0.375000    00:05                                         
586       0.034915    1.803729    0.397727    00:05                                         
587       0.038649    1.739205    0.375000    00:05                                         
588       0.040552    1.926233    0.397727    00:05                                         
589       0.039800    2.211881    0.409091    00:05                                         
590       0.038282    2.210342    0.431818    00:05                                         
591       0.039586    2.029349    0.443182    00:05                                         
592       0.036784    2.036138    0.386364    00:05                                         
593       0.036527    1.966196    0.409091    00:05                                         
594       0.036521    1.935893    0.397727    00:05                                         
595       0.035778    1.898602    0.375000    00:05                                         
596       0.034023    1.781421    0.375000    00:05                                         
597       0.032012    1.708835    0.409091    00:05                                         
598       0.031055    1.678553    0.386364    00:05                                         
599       0.030493    1.655956    0.375000    00:05                                         
600       0.028423    1.613842    0.363636    00:05                                         
601       0.028606    1.599722    0.386364    00:05                                         
602       0.029939    1.762040    0.363636    00:05                                         
603       0.029196    1.994028    0.375000    00:05                                         
604       0.027747    2.039454    0.386364    00:05                                         
605       0.027191    2.126610    0.409091    00:05                                         
606       0.025688    2.107889    0.409091    00:05                                         
607       0.025395    2.107410    0.363636    00:05                                         
608       0.023557    2.255261    0.397727    00:05                                         
609       0.024897    2.315180    0.431818    00:05                                         
610       0.023531    2.201927    0.409091    00:05                                         
611       0.022839    2.174692    0.397727    00:05                                         
612       0.022497    2.150018    0.431818    00:05                                         
613       0.020580    2.128062    0.420455    00:05                                         
614       0.020063    2.132129    0.443182    00:05                                         
615       0.018617    2.271711    0.454545    00:05                                         
616       0.019621    2.342390    0.454545    00:05                                         
617       0.018212    2.211581    0.454545    00:05                                         
618       0.019722    2.201156    0.443182    00:05                                         
619       0.019332    2.065849    0.431818    00:05                                         
620       0.024957    2.015248    0.431818    00:05                                         
621       0.023154    2.001512    0.454545    00:05                                         
622       0.022811    2.038929    0.465909    00:05                                         
623       0.021684    1.913207    0.465909    00:05                                         
624       0.021201    1.851172    0.454545    00:05                                         
625       0.019759    1.820533    0.454545    00:05                                         
626       0.019603    1.836465    0.443182    00:05                                         
627       0.019144    1.916110    0.454545    00:05                                         
628       0.017611    2.001203    0.431818    00:05                                         
629       0.019854    2.039882    0.443182    00:05                                         
630       0.021610    1.970755    0.431818    00:05                                         
631       0.021952    1.879526    0.409091    00:05                                         
632       0.022237    1.813734    0.431818    00:05                                         
633       0.020394    1.777529    0.386364    00:05                                         
634       0.019610    1.807135    0.386364    00:05                                         
635       0.020640    1.882587    0.431818    00:05                                         
636       0.020878    1.895851    0.454545    00:05                                         
637       0.019487    1.915452    0.420455    00:05                                         
638       0.020699    1.999289    0.397727    00:05                                         
639       0.019496    2.095028    0.397727    00:05                                         
640       0.020855    2.142919    0.386364    00:05                                         
641       0.022068    2.090169    0.375000    00:05                                         
642       0.021863    2.050296    0.363636    00:05                                         
643       0.021294    1.987075    0.375000    00:05                                         
644       0.020449    1.996695    0.386364    00:05                                         
645       0.019303    2.023417    0.386364    00:05                                         
646       0.018182    2.050316    0.397727    00:05                                         
647       0.017465    1.926405    0.352273    00:05                                         
648       0.017717    1.914114    0.363636    00:05                                         
649       0.018214    1.951760    0.363636    00:05                                         
650       0.020581    1.882631    0.375000    00:05                                         
651       0.018742    1.960122    0.363636    00:05                                         
652       0.017587    2.055558    0.386364    00:05                                         
653       0.016527    2.116292    0.375000    00:05                                         
654       0.015914    2.145606    0.397727    00:05                                         
655       0.016992    2.098627    0.420455    00:05                                         
656       0.016873    2.085742    0.409091    00:05                                         
657       0.016377    2.117235    0.409091    00:05                                         
658       0.015420    2.197845    0.386364    00:05                                         
659       0.014763    2.158097    0.409091    00:05                                         
660       0.014659    2.140013    0.420455    00:05                                         
661       0.014905    2.137636    0.420455    00:05                                         
662       0.014934    2.089330    0.397727    00:05                                         
663       0.016994    2.100591    0.386364    00:05                                         
664       0.017437    2.167736    0.375000    00:05                                         
665       0.016001    2.220465    0.397727    00:05                                         
666       0.017253    2.197769    0.375000    00:05                                         
667       0.018168    2.177909    0.363636    00:05                                         
668       0.017001    2.159630    0.363636    00:05                                         
669       0.016488    2.227518    0.375000    00:05                                         
670       0.015106    2.252257    0.386364    00:05                                         
671       0.016814    2.256171    0.375000    00:05                                         
672       0.017047    2.284199    0.431818    00:05                                         
673       0.016938    2.343740    0.409091    00:05                                         
674       0.015777    2.358552    0.386364    00:05                                         
675       0.018043    2.337648    0.409091    00:05                                         
676       0.016870    2.239065    0.431818    00:05                                         
677       0.015693    2.185474    0.409091    00:05                                         
678       0.014641    2.239554    0.397727    00:05                                         
679       0.014227    2.256400    0.397727    00:05                                         
680       0.013401    2.237128    0.375000    00:05                                         
681       0.012534    2.240374    0.375000    00:05                                         
682       0.013173    2.221607    0.397727    00:05                                         
683       0.012202    2.252502    0.409091    00:05                                         
684       0.012190    2.262955    0.397727    00:05                                         
685       0.012997    2.246282    0.375000    00:05                                         
686       0.013122    2.386162    0.420455    00:05                                         
687       0.012241    2.565417    0.420455    00:05                                         
688       0.016686    2.455338    0.397727    00:05                                         
689       0.016138    2.204024    0.409091    00:05                                         
690       0.014778    2.112660    0.409091    00:05                                         
691       0.013535    2.079732    0.397727    00:05                                         
692       0.012977    2.062742    0.397727    00:05                                         
693       0.012069    2.058275    0.420455    00:05                                         
694       0.012222    2.044553    0.431818    00:05                                         
695       0.011414    1.977231    0.409091    00:05                                         
696       0.010532    1.966062    0.397727    00:05                                         
697       0.015259    1.982024    0.420455    00:05                                         
698       0.015893    1.946745    0.397727    00:05                                         
699       0.017734    1.918282    0.397727    00:05                                         
700       0.016303    1.878881    0.409091    00:05                                         
701       0.015186    1.898172    0.386364    00:05                                         
702       0.015824    1.825007    0.386364    00:05                                         
703       0.016195    1.799856    0.409091    00:05                                         
704       0.015413    1.874339    0.409091    00:05                                         
705       0.014377    1.903835    0.409091    00:05                                         
706       0.014114    1.953497    0.397727    00:05                                         
707       0.013717    1.906233    0.397727    00:05                                         
708       0.013674    1.858015    0.375000    00:05                                         
709       0.012539    1.835166    0.386364    00:05                                         
710       0.011859    1.811151    0.386364    00:05                                         
711       0.011328    1.810850    0.397727    00:05                                         
712       0.017161    1.858961    0.386364    00:05                                         
713       0.017625    2.070166    0.363636    00:05                                         
714       0.016720    2.175941    0.397727    00:05                                         
715       0.015891    2.144401    0.397727    00:05                                         
716       0.015903    2.055956    0.375000    00:05                                         
717       0.015119    1.956482    0.363636    00:05                                         
718       0.014462    1.915296    0.352273    00:05                                         
719       0.014229    1.930966    0.340909    00:05                                         
720       0.014544    2.012180    0.352273    00:05                                         
721       0.016537    2.026821    0.375000    00:05                                         
722       0.015696    1.988796    0.386364    00:05                                         
723       0.015823    2.051654    0.397727    00:05                                         
724       0.015183    2.097764    0.397727    00:05                                         
725       0.015570    2.066680    0.386364    00:05                                         
726       0.014764    2.093140    0.375000    00:05                                         
727       0.013677    2.119829    0.375000    00:05                                         
728       0.013490    2.176228    0.375000    00:05                                         
729       0.012485    2.218811    0.397727    00:05                                         
730       0.011837    2.179398    0.397727    00:05                                         
731       0.011984    2.153694    0.397727    00:05                                         
732       0.012472    2.151545    0.386364    00:05                                         
733       0.012052    2.152072    0.375000    00:05                                         
734       0.012067    2.134069    0.363636    00:05                                         
735       0.012220    2.124872    0.375000    00:05                                         
736       0.011756    2.119325    0.386364    00:05                                         
737       0.010884    2.118426    0.409091    00:05                                         
738       0.010071    2.107188    0.409091    00:05                                         
739       0.009236    2.073112    0.397727    00:05                                         
740       0.008563    2.068875    0.386364    00:05                                         
741       0.007799    2.082851    0.409091    00:05                                         
742       0.007423    2.091987    0.409091    00:05                                         
743       0.007511    2.070350    0.409091    00:05                                         
744       0.007094    2.117108    0.409091    00:05                                         
745       0.007607    2.124465    0.397727    00:05                                         
746       0.007004    2.150929    0.386364    00:05                                         
747       0.006724    2.163371    0.386364    00:05                                         
748       0.006286    2.189804    0.386364    00:05                                         
749       0.007484    2.153796    0.386364    00:05                                         
750       0.010036    2.143112    0.386364    00:05                                         
751       0.010184    2.137431    0.363636    00:05                                         
752       0.009635    2.188548    0.375000    00:05                                         
753       0.010277    2.258978    0.397727    00:05                                         
754       0.010957    2.279445    0.397727    00:05                                         
755       0.010799    2.223167    0.397727    00:05                                         
756       0.010351    2.202610    0.386364    00:05                                         
757       0.010611    2.244695    0.375000    00:05                                         
758       0.013767    2.232758    0.375000    00:05                                         
759       0.013834    2.224112    0.386364    00:05                                         
760       0.012546    2.213286    0.386364    00:05                                         
761       0.012377    2.207604    0.386364    00:05                                         
762       0.011633    2.292465    0.409091    00:05                                         
763       0.012254    2.290795    0.386364    00:05                                         
764       0.011154    2.304035    0.397727    00:05                                         
765       0.010332    2.306938    0.397727    00:05                                         
766       0.009804    2.294876    0.409091    00:05                                         
767       0.009069    2.252966    0.409091    00:05                                         
768       0.008522    2.240024    0.409091    00:05                                         
769       0.008172    2.224784    0.409091    00:05                                         
770       0.008001    2.151433    0.409091    00:05                                         
771       0.007308    2.106111    0.386364    00:05                                         
772       0.006756    2.099611    0.386364    00:05                                         
773       0.006272    2.074919    0.397727    00:05                                         
774       0.005878    2.069045    0.397727    00:05                                         
775       0.005752    2.110898    0.409091    00:05                                         
776       0.005829    2.152359    0.420455    00:05                                         
777       0.005435    2.200709    0.409091    00:05                                         
778       0.005017    2.206663    0.420455    00:05                                         
779       0.004975    2.258432    0.420455    00:05                                         
780       0.004609    2.276930    0.409091    00:05                                         
781       0.004192    2.279427    0.409091    00:05                                         
782       0.003887    2.315274    0.397727    00:05                                         
783       0.004118    2.292123    0.409091    00:05                                         
784       0.004315    2.244947    0.386364    00:05                                         
785       0.004250    2.191423    0.375000    00:05                                         
786       0.005547    2.136287    0.386364    00:05                                         
787       0.005617    2.069814    0.397727    00:05                                         
788       0.007664    2.065159    0.386364    00:05                                         
789       0.006991    2.090011    0.386364    00:05                                         
790       0.009420    2.096989    0.386364    00:05                                         
791       0.008715    2.107728    0.420455    00:05                                         
792       0.008461    2.171839    0.420455    00:05                                         
793       0.008127    2.191231    0.420455    00:05                                         
794       0.007741    2.216928    0.409091    00:05                                         
795       0.007100    2.231972    0.409091    00:05                                         
796       0.006692    2.233292    0.420455    00:05                                         
797       0.006551    2.255022    0.420455    00:05                                         
798       0.006361    2.365816    0.431818    00:05                                         
799       0.006272    2.374264    0.431818    00:05                                         
800       0.005792    2.442245    0.443182    00:05                                         
801       0.005629    2.475141    0.443182    00:05                                         
802       0.005275    2.415812    0.443182    00:05                                         
803       0.004822    2.405342    0.409091    00:05                                         
804       0.004614    2.428643    0.420455    00:05                                         
805       0.004235    2.430651    0.409091    00:05                                         
806       0.003935    2.458178    0.431818    00:05                                         
807       0.004683    2.455113    0.420455    00:05                                         
808       0.004294    2.397149    0.397727    00:05                                         
809       0.003971    2.379551    0.397727    00:05                                         
810       0.003771    2.365636    0.386364    00:05                                         
811       0.003756    2.351337    0.386364    00:05                                         
812       0.003449    2.355060    0.386364    00:05                                         
813       0.003925    2.346275    0.386364    00:05                                         
814       0.003609    2.334660    0.386364    00:05                                         
815       0.003477    2.288179    0.375000    00:05                                         
816       0.003506    2.313569    0.386364    00:05                                         
817       0.003416    2.252346    0.386364    00:05                                         
818       0.005517    2.248364    0.375000    00:05                                         
819       0.005103    2.243861    0.375000    00:05                                         
820       0.004746    2.217909    0.375000    00:05                                         
821       0.004455    2.226385    0.397727    00:05                                         
822       0.004080    2.216665    0.397727    00:05                                         
823       0.003873    2.240098    0.397727    00:05                                         
824       0.003978    2.233424    0.397727    00:05                                         
825       0.004422    2.256298    0.386364    00:05                                         
826       0.004361    2.269712    0.386364    00:05                                         
827       0.004010    2.264206    0.386364    00:05                                         
828       0.003770    2.296428    0.409091    00:05                                         
829       0.003594    2.316650    0.409091    00:05                                         
830       0.003346    2.306788    0.431818    00:05                                         
831       0.003605    2.271792    0.409091    00:05                                         
832       0.003317    2.260618    0.397727    00:05                                         
833       0.003212    2.240852    0.397727    00:05                                         
834       0.003232    2.227455    0.397727    00:05                                         
835       0.003210    2.220672    0.363636    00:05                                         
836       0.003000    2.206768    0.375000    00:05                                         
837       0.002741    2.222216    0.409091    00:05                                         
838       0.002503    2.241851    0.386364    00:05                                         
839       0.002368    2.248965    0.409091    00:05                                         
840       0.002150    2.255825    0.397727    00:05                                         
841       0.002930    2.249910    0.409091    00:05                                         
842       0.002662    2.246135    0.409091    00:05                                         
843       0.002688    2.246370    0.397727    00:05                                         
844       0.002443    2.250362    0.397727    00:05                                         
845       0.002270    2.242597    0.386364    00:05                                         
846       0.002078    2.236594    0.386364    00:05                                         
847       0.001903    2.251951    0.397727    00:05                                         
848       0.002467    2.253800    0.386364    00:05                                         
849       0.002325    2.273904    0.386364    00:05                                         
850       0.002118    2.236438    0.397727    00:05                                         
851       0.001926    2.226055    0.386364    00:05                                         
852       0.001769    2.256845    0.386364    00:05                                         
853       0.001617    2.247468    0.386364    00:05                                         
854       0.001484    2.240964    0.397727    00:05                                         
855       0.001374    2.249529    0.397727    00:05                                         
856       0.001364    2.259749    0.386364    00:05                                         
857       0.001528    2.254808    0.386364    00:05                                         
858       0.001400    2.260772    0.397727    00:05                                         
859       0.001381    2.268527    0.397727    00:05                                         
860       0.001294    2.315558    0.397727    00:05                                         
861       0.001226    2.297643    0.397727    00:05                                         
862       0.001228    2.295130    0.397727    00:05                                         
863       0.001165    2.278025    0.409091    00:05                                         
864       0.001087    2.256268    0.386364    00:05                                         
865       0.001059    2.277984    0.386364    00:05                                         
866       0.000969    2.302047    0.386364    00:05                                         
867       0.001277    2.258068    0.386364    00:05                                         
868       0.001342    2.278009    0.386364    00:05                                         
869       0.001576    2.307564    0.386364    00:05                                         
870       0.001553    2.333790    0.386364    00:05                                         
871       0.001420    2.318721    0.386364    00:05                                         
872       0.001395    2.315450    0.386364    00:05                                         
873       0.001282    2.317264    0.386364    00:05                                         
874       0.001175    2.330393    0.397727    00:05                                         
875       0.002000    2.304204    0.375000    00:05                                         
876       0.001889    2.301890    0.375000    00:05                                         
877       0.002189    2.289794    0.386364    00:05                                         
878       0.002613    2.289742    0.375000    00:05                                         
879       0.002466    2.256916    0.386364    00:05                                         
880       0.002466    2.253427    0.386364    00:05                                         
881       0.003816    2.244005    0.386364    00:05                                         
882       0.003767    2.226213    0.375000    00:05                                         
883       0.003433    2.223565    0.375000    00:05                                         
884       0.003232    2.221136    0.363636    00:05                                         
885       0.002962    2.201991    0.386364    00:05                                         
886       0.002690    2.211649    0.363636    00:05                                         
887       0.002610    2.223755    0.375000    00:05                                         
888       0.002370    2.221882    0.363636    00:05                                         
889       0.002190    2.233858    0.375000    00:05                                         
890       0.002001    2.223452    0.375000    00:05                                         
891       0.001822    2.214242    0.375000    00:05                                         
892       0.001960    2.226964    0.375000    00:05                                         
893       0.004059    2.249261    0.375000    00:05                                         
894       0.003679    2.251549    0.363636    00:05                                         
895       0.003403    2.228009    0.363636    00:05                                         
896       0.003105    2.252071    0.363636    00:05                                         
897       0.002856    2.233922    0.375000    00:05                                         
898       0.002661    2.241840    0.363636    00:05                                         
899       0.002463    2.222139    0.363636    00:05                                         
900       0.002249    2.256778    0.352273    00:05                                         
901       0.002513    2.294974    0.363636    00:05                                         
902       0.002304    2.278941    0.363636    00:05                                         
903       0.002194    2.295479    0.363636    00:05                                         
904       0.002092    2.291790    0.375000    00:05                                         
905       0.001914    2.286736    0.375000    00:05                                         
906       0.001737    2.315458    0.375000    00:05                                         
907       0.001747    2.313426    0.363636    00:05                                         
908       0.001651    2.295611    0.363636    00:05                                         
909       0.001613    2.298504    0.352273    00:05                                         
910       0.001619    2.296321    0.375000    00:05                                         
911       0.001491    2.296476    0.375000    00:05                                         
912       0.001371    2.335768    0.397727    00:05                                         
913       0.001277    2.327049    0.363636    00:05                                         
914       0.001171    2.347437    0.397727    00:05                                         
915       0.001121    2.341424    0.386364    00:05                                         
916       0.001083    2.335169    0.375000    00:05                                         
917       0.001080    2.346098    0.363636    00:05                                         
918       0.001153    2.345875    0.375000    00:05                                         
919       0.001073    2.353916    0.386364    00:05                                         
920       0.001169    2.342858    0.375000    00:05                                         
921       0.001133    2.336037    0.363636    00:05                                         
922       0.001068    2.362386    0.375000    00:05                                         
923       0.000983    2.363954    0.386364    00:05                                         
924       0.001432    2.383915    0.386364    00:05                                         
925       0.001379    2.378710    0.375000    00:05                                         
926       0.001385    2.389102    0.375000    00:05                                         
927       0.001393    2.371554    0.375000    00:05                                         
928       0.001272    2.372550    0.375000    00:05                                         
929       0.001596    2.378208    0.386364    00:05                                         
930       0.001461    2.403234    0.386364    00:05                                         
931       0.001335    2.400348    0.386364    00:05                                         
932       0.001237    2.406849    0.386364    00:05                                         
933       0.001128    2.401766    0.375000    00:05                                         
934       0.001225    2.404114    0.375000    00:05                                         
935       0.001133    2.363303    0.375000    00:05                                         
936       0.001060    2.385678    0.386364    00:05                                         
937       0.000972    2.398254    0.397727    00:05                                         
938       0.000889    2.399626    0.386364    00:05                                         
939       0.000874    2.391772    0.397727    00:05                                         
940       0.000817    2.361206    0.397727    00:05                                         
941       0.001605    2.369217    0.386364    00:05                                         
942       0.001501    2.408170    0.397727    00:05                                         
943       0.001528    2.378980    0.375000    00:05                                         
944       0.001413    2.390730    0.386364    00:05                                         
945       0.001354    2.390403    0.386364    00:05                                         
946       0.003105    2.408813    0.397727    00:05                                         
947       0.002848    2.422762    0.375000    00:05                                         
948       0.002586    2.418576    0.375000    00:05                                         
949       0.002368    2.436233    0.375000    00:05                                         
950       0.003093    2.430550    0.363636    00:05                                         
951       0.002858    2.447447    0.375000    00:05                                         
952       0.003260    2.462652    0.375000    00:05                                         
953       0.002965    2.434682    0.375000    00:05                                         
954       0.002943    2.439851    0.375000    00:05                                         
955       0.002750    2.448865    0.375000    00:05                                         
956       0.002494    2.417131    0.363636    00:05                                         
957       0.002504    2.406231    0.363636    00:05                                         
958       0.002311    2.381376    0.363636    00:05                                         
959       0.002169    2.396393    0.363636    00:05                                         
960       0.002000    2.436649    0.386364    00:05                                         
961       0.001897    2.401368    0.375000    00:05                                         
962       0.002670    2.432834    0.386364    00:05                                         
963       0.002579    2.415964    0.375000    00:05                                         
964       0.002438    2.426494    0.375000    00:05                                         
965       0.002219    2.421500    0.375000    00:05                                         
966       0.002017    2.418311    0.363636    00:05                                         
967       0.001872    2.427279    0.375000    00:05                                         
968       0.001706    2.451234    0.375000    00:05                                         
969       0.001568    2.466861    0.375000    00:05                                         
970       0.001464    2.438327    0.363636    00:05                                         
971       0.001340    2.443011    0.375000    00:05                                         
972       0.001222    2.419416    0.375000    00:05                                         
973       0.001112    2.397261    0.375000    00:05                                         
974       0.002049    2.397206    0.375000    00:05                                         
975       0.002015    2.404225    0.375000    00:05                                         
976       0.001902    2.386373    0.375000    00:05                                         
977       0.001727    2.375387    0.375000    00:05                                         
978       0.001623    2.394490    0.363636    00:05                                         
979       0.002005    2.394348    0.363636    00:05                                         
980       0.001821    2.391728    0.375000    00:05                                         
981       0.001692    2.406465    0.375000    00:05                                         
982       0.001705    2.380771    0.363636    00:05                                         
983       0.001548    2.368297    0.363636    00:05                                         
984       0.001457    2.384991    0.375000    00:05                                         
985       0.001533    2.402845    0.363636    00:05                                         
986       0.001399    2.382136    0.375000    00:05                                         
987       0.001405    2.389094    0.363636    00:05                                         
988       0.001322    2.409952    0.375000    00:05                                         
989       0.001211    2.419681    0.375000    00:05                                         
990       0.001190    2.454480    0.375000    00:05                                         
991       0.001083    2.468337    0.375000    00:05                                         
992       0.001127    2.467579    0.363636    00:05                                         
993       0.001595    2.462184    0.386364    00:05                                         
994       0.001511    2.430207    0.386364    00:05                                         
995       0.001382    2.456942    0.375000    00:05                                         
996       0.001261    2.441865    0.375000    00:05                                         
997       0.001147    2.417248    0.375000    00:05                                         
998       0.001338    2.437817    0.363636    00:05                                         
999       0.001218    2.420081    0.363636    00:05
